Open,Close,High,Low,Volume,Time
1552.03,1541.61,1554.38,1536.03,,2013-04-18
1541.61,1555.25,1555.89,1539.4,,2013-04-19
1555.25,1562.5,1565.55,1548.19,,2013-04-22
1562.5,1578.78,1579.58,1562.5,,2013-04-23
1578.78,1578.79,1583.0,1575.8,,2013-04-24
1578.93,1585.16,1592.64,1578.93,,2013-04-25
1585.16,1582.24,1585.78,1577.56,,2013-04-26
1582.34,1593.61,1596.65,1582.34,,2013-04-29
1593.58,1597.57,1597.57,1586.5,,2013-04-30
1597.55,1582.7,1597.55,1581.28,,2013-05-01
1582.77,1597.59,1598.6,1582.77,,2013-05-02
1597.6,1614.42,1618.46,1597.6,,2013-05-03
1614.4,1617.5,1619.77,1614.21,,2013-05-06
1617.55,1625.96,1626.03,1616.64,,2013-05-07
1625.95,1632.69,1632.78,1622.7,,2013-05-08
1632.69,1626.67,1635.01,1623.09,,2013-05-09
1626.69,1633.7,1633.7,1623.71,,2013-05-10
1632.1,1633.77,1636.0,1626.74,,2013-05-13
1633.75,1650.34,1651.1,1633.75,,2013-05-14
1649.13,1658.78,1661.49,1646.68,,2013-05-15
1658.07,1650.47,1660.51,1648.6,,2013-05-16
1652.45,1667.47,1667.47,1652.45,,2013-05-17
1665.71,1666.29,1672.84,1663.52,,2013-05-20
1666.2,1669.16,1674.93,1662.67,,2013-05-21
1669.39,1655.35,1687.18,1648.86,,2013-05-22
1651.62,1650.51,1655.5,1635.53,,2013-05-23
1646.67,1649.6,1649.78,1636.88,,2013-05-24
1652.63,1660.06,1674.21,1652.63,,2013-05-28
1656.57,1648.36,1656.57,1640.05,,2013-05-29
1649.14,1654.41,1661.91,1648.61,,2013-05-30
1652.13,1630.74,1658.99,1630.74,,2013-05-31
1631.71,1640.42,1640.42,1622.72,,2013-06-03
1640.73,1631.38,1646.53,1623.62,,2013-06-04
1629.05,1608.9,1629.31,1607.09,,2013-06-05
1609.29,1622.56,1622.56,1598.23,,2013-06-06
1625.27,1643.38,1644.4,1625.27,,2013-06-07
1644.67,1642.81,1648.69,1639.26,,2013-06-10
1638.64,1626.13,1640.13,1622.92,,2013-06-11
1629.94,1612.52,1637.71,1610.92,,2013-06-12
1612.15,1636.36,1639.25,1608.07,,2013-06-13
1635.52,1626.73,1640.8,1623.96,,2013-06-14
1630.64,1639.04,1646.5,1630.34,,2013-06-17
1639.77,1651.81,1654.19,1639.77,,2013-06-18
1651.83,1628.93,1652.45,1628.91,,2013-06-19
1624.62,1588.19,1624.62,1584.32,,2013-06-20
1588.62,1592.43,1599.19,1577.7,,2013-06-21
1588.77,1573.09,1588.77,1560.33,,2013-06-24
1577.52,1588.03,1593.79,1577.09,,2013-06-25
1592.27,1603.26,1606.83,1592.27,,2013-06-26
1606.44,1613.2,1620.07,1606.44,,2013-06-27
1611.12,1606.28,1615.94,1601.06,,2013-06-28
1609.78,1614.96,1626.61,1609.78,,2013-07-01
1614.29,1614.08,1624.26,1606.77,,2013-07-02
1611.48,1615.41,1618.97,1604.57,,2013-07-03
1618.65,1631.89,1632.07,1614.71,,2013-07-05
1634.2,1640.46,1644.68,1634.2,,2013-07-08
1642.89,1652.32,1654.18,1642.89,,2013-07-09
1651.56,1652.62,1657.92,1647.66,,2013-07-10
1657.41,1675.02,1676.63,1657.41,,2013-07-11
1675.26,1680.19,1680.19,1672.33,,2013-07-12
1679.59,1682.5,1684.51,1677.89,,2013-07-15
1682.7,1676.26,1683.73,1671.84,,2013-07-16
1677.91,1680.91,1684.75,1677.91,,2013-07-17
1681.05,1689.37,1693.12,1681.05,,2013-07-18
1686.15,1692.09,1692.09,1684.08,,2013-07-19
1694.41,1695.53,1697.61,1690.67,,2013-07-22
1696.63,1692.39,1698.78,1691.13,,2013-07-23
1696.06,1685.94,1698.38,1682.57,,2013-07-24
1685.21,1690.25,1690.94,1680.07,,2013-07-25
1687.31,1691.65,1691.85,1676.03,,2013-07-26
1690.32,1685.33,1690.92,1681.86,,2013-07-29
1687.92,1685.96,1693.19,1682.42,,2013-07-30
1687.76,1685.73,1698.43,1684.94,,2013-07-31
1689.42,1706.87,1707.85,1689.42,,2013-08-01
1706.1,1709.67,1709.67,1700.68,,2013-08-02
1708.01,1707.14,1709.24,1703.55,,2013-08-05
1705.79,1697.37,1705.79,1693.29,,2013-08-06
1695.3,1690.91,1695.3,1684.91,,2013-08-07
1693.35,1697.48,1700.18,1688.38,,2013-08-08
1696.1,1691.42,1699.42,1686.02,,2013-08-09
1688.37,1689.47,1691.49,1683.35,,2013-08-12
1690.65,1694.16,1696.81,1682.62,,2013-08-13
1693.88,1685.39,1695.52,1684.83,,2013-08-14
1679.61,1661.32,1679.61,1658.59,,2013-08-15
1661.22,1655.83,1663.6,1652.61,,2013-08-16
1655.25,1646.06,1659.18,1645.84,,2013-08-19
1646.81,1652.35,1658.92,1646.08,,2013-08-20
1650.66,1642.8,1656.99,1639.43,,2013-08-21
1645.03,1656.96,1659.55,1645.03,,2013-08-22
1659.92,1663.5,1664.85,1654.81,,2013-08-23
1664.29,1656.78,1669.51,1656.02,,2013-08-26
1652.54,1630.48,1652.54,1629.05,,2013-08-27
1630.25,1634.96,1641.18,1627.47,,2013-08-28
1633.5,1638.17,1646.41,1630.88,,2013-08-29
1638.89,1632.97,1640.08,1628.05,,2013-08-30
1635.95,1639.77,1651.35,1633.41,,2013-09-03
1640.72,1653.08,1655.72,1637.41,,2013-09-04
1653.28,1655.08,1659.17,1653.07,,2013-09-05
1657.44,1655.17,1664.83,1640.62,,2013-09-06
1656.85,1671.71,1672.4,1656.85,,2013-09-09
1674.32,1683.99,1684.09,1674.32,,2013-09-10
1681.04,1689.13,1689.13,1678.7,,2013-09-11
1689.21,1683.42,1689.97,1681.96,,2013-09-12
1685.04,1687.99,1688.73,1682.22,,2013-09-13
1691.7,1697.6,1704.95,1691.7,,2013-09-16
1697.73,1704.76,1705.52,1697.73,,2013-09-17
1705.74,1725.52,1729.44,1700.35,,2013-09-18
1727.34,1722.34,1729.86,1720.2,,2013-09-19
1722.44,1709.91,1725.23,1708.89,,2013-09-20
1711.44,1701.84,1711.44,1697.1,,2013-09-23
1702.6,1697.42,1707.63,1694.9,,2013-09-24
1698.02,1692.77,1701.71,1691.88,,2013-09-25
1694.05,1698.67,1703.85,1693.11,,2013-09-26
1695.52,1691.75,1695.52,1687.11,,2013-09-27
1687.26,1681.55,1687.26,1674.99,,2013-09-30
1682.41,1695.0,1696.55,1682.07,,2013-10-01
1691.9,1693.87,1693.87,1680.34,,2013-10-02
1692.35,1678.66,1692.35,1670.36,,2013-10-03
1678.79,1690.5,1691.94,1677.33,,2013-10-04
1687.15,1676.12,1687.15,1674.7,,2013-10-07
1676.22,1655.45,1676.79,1655.03,,2013-10-08
1656.99,1656.4,1662.47,1646.47,,2013-10-09
1660.88,1692.56,1692.56,1660.88,,2013-10-10
1691.09,1703.2,1703.44,1688.52,,2013-10-11
1699.86,1710.14,1711.03,1692.13,,2013-10-14
1709.17,1698.06,1711.57,1695.93,,2013-10-15
1700.49,1721.54,1721.76,1700.49,,2013-10-16
1720.17,1733.15,1733.45,1714.12,,2013-10-17
1736.72,1744.5,1745.31,1735.74,,2013-10-18
1745.2,1744.66,1747.79,1740.67,,2013-10-21
1746.48,1754.67,1759.33,1746.48,,2013-10-22
1752.27,1746.38,1752.27,1740.5,,2013-10-23
1747.48,1752.07,1753.94,1745.5,,2013-10-24
1756.01,1759.77,1759.82,1752.45,,2013-10-25
1759.42,1762.11,1764.99,1757.67,,2013-10-28
1762.93,1771.95,1772.09,1762.93,,2013-10-29
1772.27,1763.31,1775.22,1757.24,,2013-10-30
1763.24,1756.54,1768.53,1755.72,,2013-10-31
1758.7,1761.64,1765.67,1752.7,,2013-11-01
1763.4,1767.93,1768.78,1761.56,,2013-11-04
1765.67,1762.97,1767.03,1755.76,,2013-11-05
1765.0,1770.49,1773.74,1764.4,,2013-11-06
1770.74,1747.15,1774.54,1746.2,,2013-11-07
1748.37,1770.61,1770.78,1747.63,,2013-11-08
1769.96,1771.89,1773.44,1767.85,,2013-11-11
1769.51,1767.69,1771.78,1762.29,,2013-11-12
1764.37,1782.0,1782.0,1760.64,,2013-11-13
1782.75,1790.62,1791.53,1780.22,,2013-11-14
1790.66,1798.18,1798.22,1790.66,,2013-11-15
1798.82,1791.53,1802.33,1788.0,,2013-11-18
1790.79,1787.87,1795.51,1784.72,,2013-11-19
1789.59,1781.37,1795.73,1777.23,,2013-11-20
1783.52,1795.85,1797.16,1783.52,,2013-11-21
1797.21,1804.76,1804.84,1794.7,,2013-11-22
1806.33,1802.48,1808.1,1800.58,,2013-11-25
1802.87,1802.75,1808.42,1800.77,,2013-11-26
1803.48,1807.23,1808.27,1802.77,,2013-11-27
1808.69,1805.81,1813.55,1803.98,,2013-11-29
1806.55,1800.9,1810.02,1798.6,,2013-12-02
1800.1,1795.15,1800.1,1787.85,,2013-12-03
1793.15,1792.81,1799.8,1779.09,,2013-12-04
1792.82,1785.03,1792.82,1783.38,,2013-12-05
1788.36,1805.09,1806.04,1788.36,,2013-12-06
1806.21,1808.37,1811.52,1806.21,,2013-12-09
1807.6,1802.62,1808.52,1801.75,,2013-12-10
1802.76,1782.22,1802.97,1780.09,,2013-12-11
1781.71,1775.5,1782.99,1772.28,,2013-12-12
1777.98,1775.32,1780.92,1772.45,,2013-12-13
1777.48,1786.54,1792.22,1777.48,,2013-12-16
1786.47,1781.0,1786.77,1777.05,,2013-12-17
1781.46,1810.65,1811.08,1767.99,,2013-12-18
1809.0,1809.6,1810.88,1801.35,,2013-12-19
1810.39,1818.32,1823.75,1810.25,,2013-12-20
1822.92,1827.99,1829.75,1822.92,,2013-12-23
1828.02,1833.32,1833.32,1828.02,,2013-12-24
1834.96,1842.02,1842.84,1834.96,,2013-12-26
1842.97,1841.4,1844.89,1839.81,,2013-12-27
1841.47,1841.07,1842.47,1838.77,,2013-12-30
1842.61,1848.36,1849.44,1842.41,,2013-12-31
1845.86,1831.98,1845.86,1827.74,,2014-01-02
1833.21,1831.37,1838.24,1829.13,,2014-01-03
1832.31,1826.77,1837.16,1823.73,,2014-01-06
1828.71,1837.88,1840.1,1828.71,,2014-01-07
1837.9,1837.49,1840.02,1831.4,,2014-01-08
1839.0,1838.13,1843.23,1830.38,,2014-01-09
1840.06,1842.37,1843.15,1832.43,,2014-01-10
1841.26,1819.2,1843.45,1815.52,,2014-01-13
1821.36,1838.88,1839.26,1821.36,,2014-01-14
1840.52,1848.38,1850.84,1840.52,,2014-01-15
1847.99,1845.89,1847.99,1840.3,,2014-01-16
1844.23,1838.7,1846.04,1835.23,,2014-01-17
1841.05,1843.8,1849.31,1832.38,,2014-01-21
1844.71,1844.86,1846.87,1840.88,,2014-01-22
1842.29,1828.46,1842.29,1820.06,,2014-01-23
1826.96,1790.29,1826.96,1790.29,,2014-01-24
1791.03,1781.56,1795.98,1772.88,,2014-01-27
1783.0,1792.5,1793.87,1779.49,,2014-01-28
1790.15,1774.2,1790.15,1770.45,,2014-01-29
1777.17,1794.19,1798.77,1777.17,,2014-01-30
1790.88,1782.59,1793.88,1772.26,,2014-01-31
1782.68,1741.89,1784.83,1739.66,,2014-02-03
1743.82,1755.2,1758.73,1743.82,,2014-02-04
1753.38,1751.64,1755.79,1737.92,,2014-02-05
1752.99,1773.43,1774.06,1752.99,,2014-02-06
1776.01,1797.02,1798.03,1776.01,,2014-02-07
1796.2,1799.84,1799.94,1791.83,,2014-02-10
1800.45,1819.75,1823.54,1800.41,,2014-02-11
1820.12,1819.26,1826.55,1815.97,,2014-02-12
1814.82,1829.83,1830.25,1809.22,,2014-02-13
1828.46,1838.63,1841.65,1825.59,,2014-02-14
1839.03,1840.76,1842.87,1835.01,,2014-02-18
1838.9,1828.75,1847.5,1826.99,,2014-02-19
1829.24,1839.78,1842.79,1824.58,,2014-02-20
1841.07,1836.25,1846.13,1835.6,,2014-02-21
1836.78,1847.61,1858.71,1836.78,,2014-02-24
1847.66,1845.12,1852.91,1840.19,,2014-02-25
1845.79,1845.16,1852.65,1840.66,,2014-02-26
1844.9,1854.29,1854.53,1841.13,,2014-02-27
1855.12,1859.45,1867.92,1847.67,,2014-02-28
1857.68,1845.73,1857.68,1834.44,,2014-03-03
1849.23,1873.91,1876.23,1849.23,,2014-03-04
1874.05,1873.81,1876.53,1871.11,,2014-03-05
1874.18,1877.03,1881.94,1874.18,,2014-03-06
1878.52,1878.04,1883.57,1870.56,,2014-03-07
1877.86,1877.17,1877.87,1867.04,,2014-03-10
1878.26,1867.63,1882.35,1863.88,,2014-03-11
1866.15,1868.2,1868.38,1854.38,,2014-03-12
1869.06,1846.34,1874.4,1841.86,,2014-03-13
1845.07,1841.13,1852.44,1839.57,,2014-03-14
1842.81,1858.83,1862.3,1842.81,,2014-03-17
1858.92,1872.25,1873.76,1858.92,,2014-03-18
1872.25,1860.77,1874.14,1850.35,,2014-03-19
1860.09,1872.01,1873.49,1854.63,,2014-03-20
1874.53,1866.52,1883.97,1863.46,,2014-03-21
1867.67,1857.44,1873.34,1849.69,,2014-03-24
1859.48,1865.62,1871.87,1855.96,,2014-03-25
1867.09,1852.56,1875.92,1852.56,,2014-03-26
1852.11,1849.04,1855.55,1842.11,,2014-03-27
1850.07,1857.62,1866.63,1850.07,,2014-03-28
1859.16,1872.34,1875.18,1859.16,,2014-03-31
1873.96,1885.52,1885.84,1873.96,,2014-04-01
1886.61,1890.9,1893.17,1883.79,,2014-04-02
1891.43,1888.77,1893.8,1882.65,,2014-04-03
1890.25,1865.09,1897.28,1863.26,,2014-04-04
1863.92,1845.04,1864.04,1841.48,,2014-04-07
1845.48,1851.96,1854.95,1837.49,,2014-04-08
1852.64,1872.18,1872.43,1852.38,,2014-04-09
1872.28,1833.08,1872.53,1830.87,,2014-04-10
1830.65,1815.69,1835.07,1814.36,,2014-04-11
1818.18,1830.61,1834.19,1815.8,,2014-04-14
1831.45,1842.98,1844.02,1816.29,,2014-04-15
1846.01,1862.31,1862.31,1846.01,,2014-04-16
1861.73,1864.85,1869.63,1856.72,,2014-04-17
1865.79,1871.89,1871.89,1863.18,,2014-04-21
1872.57,1879.55,1884.89,1872.57,,2014-04-22
1879.32,1875.39,1879.75,1873.91,,2014-04-23
1881.97,1878.61,1884.06,1870.24,,2014-04-24
1877.72,1863.4,1877.72,1859.7,,2014-04-25
1865.0,1869.43,1877.01,1850.61,,2014-04-28
1870.78,1878.33,1880.6,1870.78,,2014-04-29
1877.1,1883.95,1885.2,1872.69,,2014-04-30
1884.39,1883.68,1888.59,1878.04,,2014-05-01
1885.3,1881.14,1891.33,1878.5,,2014-05-02
1879.45,1884.66,1885.51,1866.77,,2014-05-05
1883.69,1867.72,1883.69,1867.72,,2014-05-06
1868.53,1878.21,1878.83,1859.79,,2014-05-07
1877.39,1875.63,1889.07,1870.05,,2014-05-08
1875.27,1878.48,1878.57,1867.02,,2014-05-09
1880.03,1896.65,1897.13,1880.03,,2014-05-12
1896.75,1897.45,1902.17,1896.06,,2014-05-13
1897.13,1888.53,1897.13,1885.77,,2014-05-14
1888.16,1870.85,1888.16,1862.36,,2014-05-15
1871.19,1877.86,1878.28,1864.82,,2014-05-16
1876.66,1885.08,1886.0,1872.42,,2014-05-19
1884.88,1872.83,1884.88,1868.14,,2014-05-20
1873.34,1888.03,1888.8,1873.34,,2014-05-21
1888.19,1892.49,1896.33,1885.39,,2014-05-22
1893.32,1900.53,1901.26,1893.32,,2014-05-23
1902.01,1911.91,1912.28,1902.01,,2014-05-27
1911.77,1909.78,1914.46,1907.3,,2014-05-28
1910.6,1920.03,1920.03,1909.82,,2014-05-29
1920.33,1923.57,1924.03,1916.64,,2014-05-30
1923.87,1924.97,1925.88,1915.98,,2014-06-02
1923.07,1924.24,1925.07,1918.79,,2014-06-03
1923.06,1927.88,1928.63,1918.6,,2014-06-04
1928.52,1940.46,1941.74,1922.93,,2014-06-05
1942.41,1949.44,1949.44,1942.41,,2014-06-06
1948.97,1951.27,1955.55,1947.16,,2014-06-09
1950.34,1950.79,1950.86,1944.64,,2014-06-10
1949.37,1943.89,1949.37,1940.08,,2014-06-11
1943.35,1930.11,1943.35,1925.78,,2014-06-12
1930.8,1936.16,1937.3,1927.69,,2014-06-13
1934.84,1937.78,1941.15,1930.91,,2014-06-16
1937.15,1941.99,1943.69,1933.55,,2014-06-17
1942.73,1956.98,1957.74,1939.29,,2014-06-18
1957.5,1959.48,1959.87,1952.26,,2014-06-19
1960.45,1962.87,1963.91,1959.17,,2014-06-20
1962.92,1962.61,1963.74,1958.89,,2014-06-23
1961.97,1949.98,1968.17,1948.34,,2014-06-24
1949.27,1959.53,1960.83,1947.49,,2014-06-25
1959.89,1957.22,1959.89,1944.69,,2014-06-26
1956.56,1960.96,1961.47,1952.18,,2014-06-27
1960.79,1960.23,1964.24,1958.22,,2014-06-30
1962.29,1973.32,1978.58,1962.29,,2014-07-01
1973.06,1974.62,1976.67,1972.58,,2014-07-02
1975.88,1985.44,1985.59,1975.88,,2014-07-03
1984.22,1977.65,1984.22,1974.88,,2014-07-07
1976.39,1963.71,1976.39,1959.46,,2014-07-08
1965.1,1972.83,1974.15,1965.1,,2014-07-09
1966.67,1964.68,1969.84,1952.86,,2014-07-10
1965.76,1967.57,1968.67,1959.63,,2014-07-11
1969.86,1977.1,1979.85,1969.86,,2014-07-14
1977.36,1973.28,1982.52,1965.34,,2014-07-15
1976.35,1981.57,1983.94,1975.67,,2014-07-16
1979.75,1958.12,1981.8,1955.59,,2014-07-17
1961.54,1978.22,1979.91,1960.82,,2014-07-18
1976.93,1973.63,1976.93,1965.77,,2014-07-21
1975.65,1983.53,1986.24,1975.65,,2014-07-22
1985.32,1987.01,1989.23,1982.44,,2014-07-23
1988.07,1987.98,1991.39,1985.79,,2014-07-24
1984.6,1978.34,1984.6,1974.37,,2014-07-25
1978.25,1978.91,1981.52,1967.31,,2014-07-28
1980.03,1969.95,1984.85,1969.95,,2014-07-29
1973.21,1970.07,1978.9,1962.42,,2014-07-30
1965.14,1930.67,1965.14,1930.67,,2014-07-31
1929.8,1925.15,1937.35,1916.37,,2014-08-01
1926.62,1938.99,1942.92,1921.2,,2014-08-04
1936.34,1920.21,1936.34,1913.77,,2014-08-05
1917.29,1920.24,1927.91,1911.45,,2014-08-06
1923.03,1909.57,1928.89,1904.78,,2014-08-07
1910.35,1931.59,1932.38,1909.01,,2014-08-08
1933.43,1936.92,1944.9,1933.43,,2014-08-11
1935.73,1933.75,1939.65,1928.29,,2014-08-12
1935.6,1946.72,1948.41,1935.6,,2014-08-13
1947.41,1955.18,1955.23,1947.41,,2014-08-14
1958.87,1955.06,1964.04,1941.5,,2014-08-15
1958.36,1971.74,1971.99,1958.36,,2014-08-18
1972.73,1981.6,1982.57,1972.73,,2014-08-19
1980.46,1986.51,1988.57,1977.68,,2014-08-20
1986.82,1992.37,1994.76,1986.82,,2014-08-21
1992.6,1988.4,1993.54,1984.76,,2014-08-22
1991.74,1997.92,2001.95,1991.74,,2014-08-25
1998.59,2000.02,2005.04,1998.59,,2014-08-26
2000.54,2000.12,2002.14,1996.2,,2014-08-27
1997.42,1996.74,1998.55,1990.52,,2014-08-28
1998.45,2003.37,2003.38,1994.65,,2014-08-29
2004.07,2002.28,2006.12,1994.85,,2014-09-02
2003.57,2000.72,2009.28,1998.14,,2014-09-03
2001.67,1997.65,2011.17,1992.54,,2014-09-04
1998.0,2007.71,2007.71,1990.1,,2014-09-05
2007.17,2001.54,2007.17,1995.6,,2014-09-08
2000.73,1988.44,2001.01,1984.61,,2014-09-09
1988.41,1995.69,1996.66,1982.99,,2014-09-10
1992.85,1997.45,1997.65,1985.93,,2014-09-11
1996.74,1985.54,1996.74,1980.26,,2014-09-12
1986.04,1984.13,1987.18,1978.48,,2014-09-15
1981.93,1998.98,2002.28,1979.06,,2014-09-16
1999.3,2001.57,2010.74,1993.29,,2014-09-17
2003.07,2011.36,2012.34,2003.07,,2014-09-18
2012.74,2010.4,2019.26,2006.59,,2014-09-19
2009.08,1994.29,2009.08,1991.01,,2014-09-22
1992.78,1982.77,1995.41,1982.77,,2014-09-23
1983.34,1998.3,1999.79,1978.63,,2014-09-24
1997.32,1965.99,1997.32,1965.99,,2014-09-25
1966.22,1982.85,1986.37,1966.22,,2014-09-26
1978.96,1977.8,1981.28,1964.04,,2014-09-29
1978.21,1972.29,1985.17,1968.96,,2014-09-30
1971.44,1946.16,1971.44,1941.72,,2014-10-01
1945.83,1946.17,1952.32,1926.03,,2014-10-02
1948.12,1967.9,1971.19,1948.12,,2014-10-03
1970.01,1964.82,1977.84,1958.43,,2014-10-06
1962.36,1935.1,1962.36,1934.87,,2014-10-07
1935.55,1968.89,1970.36,1925.25,,2014-10-08
1967.68,1928.21,1967.68,1927.56,,2014-10-09
1925.63,1906.13,1936.98,1906.05,,2014-10-10
1905.65,1874.74,1912.09,1874.14,,2014-10-13
1877.11,1877.7,1898.71,1871.79,,2014-10-14
1874.18,1862.49,1874.18,1820.66,,2014-10-15
1855.95,1862.76,1876.01,1835.02,,2014-10-16
1864.91,1886.76,1898.16,1864.91,,2014-10-17
1885.62,1904.01,1905.03,1882.3,,2014-10-20
1909.38,1941.28,1942.45,1909.38,,2014-10-21
1941.29,1927.11,1949.31,1926.83,,2014-10-22
1931.02,1950.82,1961.95,1931.02,,2014-10-23
1951.59,1964.58,1965.27,1946.27,,2014-10-24
1962.97,1961.63,1964.64,1951.37,,2014-10-27
1964.14,1985.05,1985.05,1964.14,,2014-10-28
1983.29,1982.3,1991.4,1969.04,,2014-10-29
1979.49,1994.65,1999.4,1974.75,,2014-10-30
2001.2,2018.05,2018.19,2001.2,,2014-10-31
2018.21,2017.81,2024.46,2013.68,,2014-11-03
2015.81,2012.1,2015.98,2001.01,,2014-11-04
2015.29,2023.57,2023.77,2014.42,,2014-11-05
2023.33,2031.21,2031.61,2015.86,,2014-11-06
2032.36,2031.92,2034.26,2025.07,,2014-11-07
2032.01,2038.26,2038.7,2030.17,,2014-11-10
2038.2,2039.68,2041.28,2035.28,,2014-11-11
2037.75,2038.25,2040.33,2031.95,,2014-11-12
2039.21,2039.33,2046.18,2030.44,,2014-11-13
2039.74,2039.82,2042.22,2035.2,,2014-11-14
2038.29,2041.32,2043.07,2034.46,,2014-11-17
2041.48,2051.8,2056.08,2041.48,,2014-11-18
2051.16,2048.72,2052.14,2040.37,,2014-11-19
2045.87,2052.75,2053.84,2040.49,,2014-11-20
2057.46,2063.5,2071.46,2056.75,,2014-11-21
2065.07,2069.41,2070.17,2065.07,,2014-11-24
2070.15,2067.03,2074.21,2064.75,,2014-11-25
2067.36,2072.83,2073.29,2066.62,,2014-11-26
2074.78,2067.56,2075.76,2065.06,,2014-11-28
2065.78,2053.44,2065.78,2049.57,,2014-12-01
2053.77,2066.55,2068.77,2053.77,,2014-12-02
2067.45,2074.33,2076.28,2066.65,,2014-12-03
2073.64,2071.92,2077.34,2062.34,,2014-12-04
2072.78,2075.37,2079.47,2070.81,,2014-12-05
2074.84,2060.31,2075.78,2054.27,,2014-12-08
2056.55,2059.82,2060.6,2034.17,,2014-12-09
2058.86,2026.14,2058.86,2024.26,,2014-12-10
2027.92,2035.33,2055.53,2027.92,,2014-12-11
2030.36,2002.33,2032.25,2002.33,,2014-12-12
2005.03,1989.63,2018.69,1982.26,,2014-12-15
1986.71,1972.74,2016.89,1972.56,,2014-12-16
1973.77,2012.89,2016.75,1973.77,,2014-12-17
2018.98,2061.23,2061.23,2018.98,,2014-12-18
2061.04,2070.65,2077.85,2061.03,,2014-12-19
2069.28,2078.54,2078.76,2069.28,,2014-12-22
2081.48,2082.17,2086.73,2079.77,,2014-12-23
2083.25,2081.88,2087.56,2081.86,,2014-12-24
2084.3,2088.77,2092.7,2084.3,,2014-12-26
2087.63,2090.57,2093.55,2085.75,,2014-12-29
2088.49,2080.35,2088.49,2079.53,,2014-12-30
2082.11,2058.9,2085.58,2057.94,,2014-12-31
2058.9,2058.2,2072.36,2046.04,,2015-01-02
2054.44,2020.58,2054.44,2017.34,,2015-01-05
2022.15,2002.61,2030.25,1992.44,,2015-01-06
2005.55,2025.9,2029.61,2005.55,,2015-01-07
2030.61,2062.14,2064.08,2030.61,,2015-01-08
2063.45,2044.81,2064.43,2038.33,,2015-01-09
2046.13,2028.26,2049.3,2022.58,,2015-01-12
2031.58,2023.03,2056.93,2008.25,,2015-01-13
2018.4,2011.27,2018.4,1988.44,,2015-01-14
2013.75,1992.67,2021.35,1991.47,,2015-01-15
1992.25,2019.42,2020.46,1988.12,,2015-01-16
2020.76,2022.55,2028.94,2004.49,,2015-01-20
2020.19,2032.12,2038.29,2012.04,,2015-01-21
2034.3,2063.15,2064.62,2026.38,,2015-01-22
2062.98,2051.82,2062.98,2050.54,,2015-01-23
2050.42,2057.09,2057.62,2040.97,,2015-01-26
2047.86,2029.55,2047.86,2019.91,,2015-01-27
2032.34,2002.16,2042.49,2001.49,,2015-01-28
2002.45,2021.25,2024.64,1989.18,,2015-01-29
2019.35,1994.99,2023.32,1993.38,,2015-01-30
1996.67,2020.85,2021.66,1980.9,,2015-02-02
2022.71,2050.03,2050.3,2022.71,,2015-02-03
2048.86,2041.51,2054.74,2036.72,,2015-02-04
2043.45,2062.52,2063.55,2043.45,,2015-02-05
2062.28,2055.47,2072.4,2049.97,,2015-02-06
2053.47,2046.74,2056.16,2041.88,,2015-02-09
2049.38,2068.59,2070.86,2048.62,,2015-02-10
2068.55,2068.53,2073.48,2057.99,,2015-02-11
2069.98,2088.48,2088.53,2069.98,,2015-02-12
2088.78,2096.99,2097.03,2086.7,,2015-02-13
2096.47,2100.34,2101.3,2089.8,,2015-02-17
2099.16,2099.68,2100.23,2092.15,,2015-02-18
2099.25,2097.45,2102.13,2090.79,,2015-02-19
2097.65,2110.3,2110.61,2085.44,,2015-02-20
2109.83,2109.66,2110.05,2103.0,,2015-02-23
2109.1,2115.48,2117.94,2105.87,,2015-02-24
2115.3,2113.86,2119.59,2109.89,,2015-02-25
2113.91,2110.74,2113.91,2103.76,,2015-02-26
2110.88,2104.5,2112.74,2103.75,,2015-02-27
2105.23,2117.39,2117.52,2104.5,,2015-03-02
2115.76,2107.78,2115.76,2098.26,,2015-03-03
2107.72,2098.53,2107.72,2087.62,,2015-03-04
2098.54,2101.04,2104.25,2095.22,,2015-03-05
2100.91,2071.26,2100.91,2067.27,,2015-03-06
2072.25,2079.43,2083.49,2072.21,,2015-03-09
2076.14,2044.16,2076.14,2044.16,,2015-03-10
2044.69,2040.24,2050.08,2039.69,,2015-03-11
2041.1,2065.95,2066.41,2041.1,,2015-03-12
2064.56,2053.4,2064.56,2041.17,,2015-03-13
2055.35,2081.19,2081.41,2055.35,,2015-03-16
2080.59,2074.28,2080.59,2065.08,,2015-03-17
2072.84,2099.5,2106.85,2061.23,,2015-03-18
2098.69,2089.27,2098.69,2085.56,,2015-03-19
2090.32,2108.1,2113.92,2090.32,,2015-03-20
2107.99,2104.42,2114.86,2104.42,,2015-03-23
2103.94,2091.5,2107.63,2091.5,,2015-03-24
2093.1,2061.05,2097.43,2061.05,,2015-03-25
2059.94,2056.15,2067.15,2045.5,,2015-03-26
2055.78,2061.02,2062.83,2052.96,,2015-03-27
2064.11,2086.24,2088.97,2064.11,,2015-03-30
2084.05,2067.89,2084.05,2067.04,,2015-03-31
2067.63,2059.69,2067.63,2048.38,,2015-04-01
2060.03,2066.96,2072.17,2057.32,,2015-04-02
2064.87,2080.62,2086.99,2056.52,,2015-04-06
2080.79,2076.33,2089.81,2076.1,,2015-04-07
2076.94,2081.9,2086.69,2073.3,,2015-04-08
2081.29,2091.18,2093.31,2074.29,,2015-04-09
2091.51,2102.06,2102.61,2091.51,,2015-04-10
