Open,Close,High,Low,Adj_Close,Volume,Time
760.37,774.61,774.64,759.90,774.61,774.61,"Apr 22, 1997"
766.34,760.37,767.39,756.38,760.37,760.37,"Apr 21, 1997"
761.77,766.34,767.93,761.77,766.34,766.34,"Apr 18, 1997"
763.53,761.77,768.55,760.49,761.77,761.77,"Apr 17, 1997"
754.72,763.53,763.53,751.99,763.53,763.53,"Apr 16, 1997"
743.73,754.72,754.72,743.73,754.72,754.72,"Apr 15, 1997"
737.65,743.73,743.73,733.54,743.73,743.73,"Apr 14, 1997"
758.34,737.65,758.34,737.64,737.65,737.65,"Apr 11, 1997"
760.60,758.34,763.73,757.65,758.34,758.34,"Apr 10, 1997"
766.12,760.60,769.53,759.15,760.60,760.60,"Apr 09, 1997"
762.13,766.12,766.25,758.36,766.12,766.12,"Apr 08, 1997"
757.90,762.13,764.82,757.90,762.13,762.13,"Apr 07, 1997"
750.32,757.90,757.90,744.04,757.90,757.90,"Apr 04, 1997"
750.11,750.32,751.04,744.40,750.32,750.32,"Apr 03, 1997"
759.64,750.11,759.65,747.59,750.11,750.11,"Apr 02, 1997"
757.12,759.64,761.49,751.26,759.64,759.64,"Apr 01, 1997"
773.88,757.12,773.88,756.13,757.12,757.12,"Mar 31, 1997"
790.50,773.88,792.58,767.32,773.88,773.88,"Mar 27, 1997"
789.07,790.50,794.89,786.77,790.50,790.50,"Mar 26, 1997"
790.89,789.07,798.11,788.39,789.07,789.07,"Mar 25, 1997"
784.10,790.89,791.01,780.79,790.89,790.89,"Mar 24, 1997"
782.65,784.10,786.44,782.65,784.10,784.10,"Mar 21, 1997"
785.77,782.65,786.29,778.04,782.65,782.65,"Mar 20, 1997"
789.66,785.77,791.59,780.03,785.77,785.77,"Mar 19, 1997"
795.71,789.66,797.18,785.47,789.66,789.66,"Mar 18, 1997"
793.17,795.71,796.28,782.98,795.71,795.71,"Mar 17, 1997"
789.56,793.17,796.88,789.56,793.17,793.17,"Mar 14, 1997"
804.26,789.56,804.26,789.44,789.56,789.56,"Mar 13, 1997"
811.34,804.26,811.34,801.07,804.26,804.26,"Mar 12, 1997"
813.65,811.34,814.90,810.77,811.34,811.34,"Mar 11, 1997"
804.97,813.65,813.66,803.66,813.65,813.65,"Mar 10, 1997"
798.56,804.97,808.19,798.56,804.97,804.97,"Mar 07, 1997"
801.99,798.56,804.11,797.50,798.56,798.56,"Mar 06, 1997"
790.95,801.99,801.99,790.95,801.99,801.99,"Mar 05, 1997"
795.31,790.95,798.93,789.98,790.95,790.95,"Mar 04, 1997"
790.82,795.31,795.31,785.66,795.31,795.31,"Mar 03, 1997"
795.07,790.82,795.70,788.50,790.82,790.82,"Feb 28, 1997"
805.68,795.07,805.68,795.06,795.07,795.07,"Feb 27, 1997"
812.10,805.68,812.70,798.13,805.68,805.68,"Feb 26, 1997"
810.28,812.03,812.85,807.65,812.03,812.03,"Feb 25, 1997"
801.77,810.28,810.64,798.42,810.28,810.28,"Feb 24, 1997"
802.80,801.77,804.94,799.99,801.77,801.77,"Feb 21, 1997"
812.49,802.80,812.49,800.35,802.80,802.80,"Feb 20, 1997"
816.29,812.49,817.68,811.20,812.49,812.49,"Feb 19, 1997"
808.48,816.29,816.29,806.34,816.29,816.29,"Feb 18, 1997"
811.82,808.48,812.20,808.15,808.48,808.48,"Feb 14, 1997"
802.77,811.82,812.93,802.77,811.82,811.82,"Feb 13, 1997"
789.59,802.77,802.77,789.59,802.77,802.77,"Feb 12, 1997"
785.43,789.59,789.60,780.95,789.59,789.59,"Feb 11, 1997"
789.56,785.43,793.46,784.69,785.43,785.43,"Feb 10, 1997"
780.15,789.56,789.72,778.19,789.56,789.56,"Feb 07, 1997"
778.28,780.15,780.35,774.45,780.15,780.15,"Feb 06, 1997"
789.26,778.28,792.71,773.43,778.28,778.28,"Feb 05, 1997"
786.73,789.26,789.28,783.68,789.26,789.26,"Feb 04, 1997"
786.16,786.73,787.14,783.12,786.73,786.73,"Feb 03, 1997"
784.17,786.16,791.86,784.17,786.16,786.16,"Jan 31, 1997"
772.50,784.17,784.17,772.50,784.17,784.17,"Jan 30, 1997"
765.02,772.50,772.70,765.02,772.50,772.50,"Jan 29, 1997"
765.02,765.02,776.32,761.75,765.02,765.02,"Jan 28, 1997"
770.52,765.02,771.43,764.18,765.02,765.02,"Jan 27, 1997"
777.56,770.52,778.21,768.17,770.52,770.52,"Jan 24, 1997"
786.23,777.56,794.67,776.64,777.56,777.56,"Jan 23, 1997"
782.72,786.23,786.23,779.56,786.23,786.23,"Jan 22, 1997"
776.70,782.72,783.72,772.00,782.72,782.72,"Jan 21, 1997"
776.17,776.70,780.08,774.19,776.70,776.70,"Jan 20, 1997"
769.75,776.17,776.37,769.72,776.17,776.17,"Jan 17, 1997"
767.20,769.75,772.05,765.25,769.75,769.75,"Jan 16, 1997"
768.86,767.20,770.95,763.72,767.20,767.20,"Jan 15, 1997"
759.51,768.86,772.04,759.51,768.86,768.86,"Jan 14, 1997"
759.50,759.51,762.85,756.69,759.51,759.51,"Jan 13, 1997"
754.85,759.50,759.65,746.92,759.50,759.50,"Jan 10, 1997"
748.41,754.85,757.68,748.41,754.85,754.85,"Jan 09, 1997"
753.23,748.41,755.72,747.71,748.41,748.41,"Jan 08, 1997"
747.65,753.23,753.26,742.18,753.23,753.23,"Jan 07, 1997"
748.03,747.65,753.31,743.82,747.65,747.65,"Jan 06, 1997"
737.01,748.03,748.24,737.01,748.03,748.03,"Jan 03, 1997"
740.74,737.01,742.81,729.55,737.01,737.01,"Jan 02, 1997"
753.85,740.74,753.95,740.74,740.74,740.74,"Dec 31, 1996"
756.79,753.85,759.20,752.73,753.85,753.85,"Dec 30, 1996"
755.82,756.79,758.75,754.82,756.79,756.79,"Dec 27, 1996"
751.03,755.82,757.07,751.02,755.82,755.82,"Dec 26, 1996"
746.92,751.03,751.03,746.92,751.03,751.03,"Dec 24, 1996"
748.87,746.92,750.40,743.28,746.92,746.92,"Dec 23, 1996"
745.76,748.87,755.41,745.76,748.87,748.87,"Dec 20, 1996"
731.54,745.76,746.06,731.54,745.76,745.76,"Dec 19, 1996"
726.04,731.54,732.76,726.04,731.54,731.54,"Dec 18, 1996"
720.98,726.04,727.67,716.69,726.04,726.04,"Dec 17, 1996"
728.64,720.98,732.68,719.40,720.98,720.98,"Dec 16, 1996"
729.33,728.64,731.40,721.97,728.64,728.64,"Dec 13, 1996"
740.73,729.30,744.86,729.30,729.30,729.30,"Dec 12, 1996"
747.54,740.73,747.54,732.75,740.73,740.73,"Dec 11, 1996"
749.76,747.54,753.43,747.02,747.54,747.54,"Dec 10, 1996"
739.60,749.76,749.76,739.60,749.76,749.76,"Dec 09, 1996"
744.38,739.60,744.38,726.89,739.60,739.60,"Dec 06, 1996"
745.10,744.38,747.65,742.61,744.38,744.38,"Dec 05, 1996"
748.28,745.10,748.40,738.46,745.10,745.10,"Dec 04, 1996"
756.56,748.28,761.75,747.58,748.28,748.28,"Dec 03, 1996"
757.02,756.56,757.03,751.49,756.56,756.56,"Dec 02, 1996"
755.00,757.02,758.27,755.00,757.02,757.02,"Nov 29, 1996"
755.96,755.00,757.30,753.18,755.00,755.00,"Nov 27, 1996"
757.03,755.96,762.12,752.83,755.96,755.96,"Nov 26, 1996"
748.73,757.03,757.05,747.99,757.03,757.03,"Nov 25, 1996"
742.75,748.73,748.73,742.75,748.73,748.73,"Nov 22, 1996"
743.95,742.75,745.20,741.08,742.75,742.75,"Nov 21, 1996"
742.16,743.95,746.99,740.40,743.95,743.95,"Nov 20, 1996"
737.02,742.16,742.18,736.87,742.16,742.16,"Nov 19, 1996"
737.62,737.02,739.24,734.39,737.02,737.02,"Nov 18, 1996"
735.88,737.62,741.92,735.15,737.62,737.62,"Nov 15, 1996"
731.13,735.88,735.99,729.20,735.88,735.88,"Nov 14, 1996"
729.56,731.13,732.11,728.03,731.13,731.13,"Nov 13, 1996"
731.87,729.56,733.04,728.20,729.56,729.56,"Nov 12, 1996"
730.82,731.87,732.60,729.94,731.87,731.87,"Nov 11, 1996"
727.65,730.82,730.82,725.22,730.82,730.82,"Nov 08, 1996"
724.59,727.65,729.49,722.23,727.65,727.65,"Nov 07, 1996"
714.14,724.59,724.60,712.83,724.59,724.59,"Nov 06, 1996"
706.73,714.14,714.56,706.73,714.14,714.14,"Nov 05, 1996"
703.77,706.73,707.02,702.84,706.73,706.73,"Nov 04, 1996"
705.27,703.77,708.60,701.30,703.77,703.77,"Nov 01, 1996"
700.90,705.27,706.61,700.35,705.27,705.27,"Oct 31, 1996"
701.50,700.90,703.44,700.05,700.90,700.90,"Oct 30, 1996"
697.26,701.50,703.25,696.22,701.50,701.50,"Oct 29, 1996"
700.92,697.26,705.40,697.25,697.26,697.26,"Oct 28, 1996"
702.29,700.92,704.11,700.53,700.92,700.92,"Oct 25, 1996"
707.27,702.29,708.25,702.11,702.29,702.29,"Oct 24, 1996"
706.57,707.27,707.31,700.98,707.27,707.27,"Oct 23, 1996"
709.85,706.57,709.85,704.55,706.57,706.57,"Oct 22, 1996"
710.82,709.85,714.10,707.71,709.85,709.85,"Oct 21, 1996"
706.99,710.82,711.04,706.11,710.82,710.82,"Oct 18, 1996"
705.00,706.99,708.52,704.76,706.99,706.99,"Oct 17, 1996"
702.57,704.41,704.42,699.15,704.41,704.41,"Oct 16, 1996"
703.54,702.57,708.07,699.07,702.57,702.57,"Oct 15, 1996"
700.66,703.54,705.16,700.66,703.54,703.54,"Oct 14, 1996"
694.61,700.66,700.67,694.61,700.66,700.66,"Oct 11, 1996"
696.74,694.61,696.82,693.34,694.61,694.61,"Oct 10, 1996"
700.64,696.74,702.36,694.42,696.74,696.74,"Oct 09, 1996"
703.34,700.64,705.76,699.88,700.64,700.64,"Oct 08, 1996"
701.46,703.34,704.17,701.39,703.34,703.34,"Oct 07, 1996"
692.78,701.46,701.74,692.78,701.46,701.46,"Oct 04, 1996"
694.01,692.78,694.81,691.78,692.78,692.78,"Oct 03, 1996"
689.08,694.01,694.82,689.08,694.01,694.01,"Oct 02, 1996"
687.31,689.08,689.54,684.44,689.08,689.08,"Oct 01, 1996"
686.19,687.33,690.11,686.03,687.33,687.33,"Sep 30, 1996"
685.86,686.19,687.11,683.73,686.19,686.19,"Sep 27, 1996"
685.83,685.86,690.15,683.77,685.86,685.86,"Sep 26, 1996"
685.61,685.83,688.26,684.92,685.83,685.83,"Sep 25, 1996"
686.48,685.61,690.88,683.54,685.61,685.61,"Sep 24, 1996"
687.03,686.48,687.03,681.01,686.48,686.48,"Sep 23, 1996"
683.00,687.03,687.07,683.00,687.03,687.03,"Sep 20, 1996"
681.47,683.00,684.07,679.06,683.00,683.00,"Sep 19, 1996"
682.94,681.47,683.77,679.75,681.47,681.47,"Sep 18, 1996"
683.98,682.94,685.80,679.96,682.94,682.94,"Sep 17, 1996"
680.54,683.98,686.48,680.53,683.98,683.98,"Sep 16, 1996"
671.15,680.54,681.39,671.15,680.54,680.54,"Sep 13, 1996"
667.28,671.15,673.07,667.28,671.15,671.15,"Sep 12, 1996"
663.81,667.28,667.73,661.79,667.28,667.28,"Sep 11, 1996"
663.76,663.81,665.57,661.55,663.81,663.81,"Sep 10, 1996"
655.68,663.76,663.77,655.68,663.76,663.76,"Sep 09, 1996"
649.44,655.68,658.21,649.44,655.68,655.68,"Sep 06, 1996"
655.61,649.44,655.61,648.89,649.44,649.44,"Sep 05, 1996"
654.72,655.61,655.82,652.93,655.61,655.61,"Sep 04, 1996"
651.99,654.72,655.13,643.97,654.72,654.72,"Sep 03, 1996"
657.40,651.99,657.71,650.52,651.99,651.99,"Aug 30, 1996"
664.81,657.40,664.81,655.35,657.40,657.40,"Aug 29, 1996"
666.40,664.81,667.41,664.39,664.81,664.81,"Aug 28, 1996"
663.88,666.40,666.40,663.50,666.40,666.40,"Aug 27, 1996"
667.03,663.88,667.03,662.36,663.88,663.88,"Aug 26, 1996"
670.68,667.03,670.68,664.93,667.03,667.03,"Aug 23, 1996"
665.07,670.68,670.68,664.88,670.68,670.68,"Aug 22, 1996"
665.69,665.07,665.69,662.16,665.07,665.07,"Aug 21, 1996"
666.58,665.69,666.99,665.15,665.69,665.69,"Aug 20, 1996"
665.21,666.58,667.12,665.00,666.58,666.58,"Aug 19, 1996"
662.28,665.21,666.34,662.26,665.21,665.21,"Aug 16, 1996"
662.05,662.28,664.18,660.64,662.28,662.28,"Aug 15, 1996"
660.20,662.05,662.42,658.47,662.05,662.05,"Aug 14, 1996"
665.77,660.20,665.77,659.13,660.20,660.20,"Aug 13, 1996"
662.10,665.77,665.77,658.95,665.77,665.77,"Aug 12, 1996"
662.59,662.10,665.37,660.31,662.10,662.10,"Aug 09, 1996"
664.16,662.59,664.17,661.28,662.59,662.59,"Aug 08, 1996"
662.38,664.16,664.61,660.00,664.16,664.16,"Aug 07, 1996"
660.23,662.38,662.75,656.83,662.38,662.38,"Aug 06, 1996"
662.49,660.23,663.64,659.03,660.23,660.23,"Aug 05, 1996"
650.02,662.49,662.49,650.02,662.49,662.49,"Aug 02, 1996"
639.95,650.02,650.66,639.49,650.02,650.02,"Aug 01, 1996"
635.26,639.95,640.54,633.74,639.95,639.95,"Jul 31, 1996"
630.91,635.26,635.26,629.22,635.26,635.26,"Jul 30, 1996"
635.90,630.91,635.90,630.90,630.91,630.91,"Jul 29, 1996"
631.17,635.90,636.23,631.17,635.90,635.90,"Jul 26, 1996"
626.65,631.17,633.57,626.65,631.17,631.17,"Jul 25, 1996"
626.19,626.65,629.10,616.43,626.65,626.65,"Jul 24, 1996"
633.79,626.87,637.70,625.65,626.87,626.87,"Jul 23, 1996"
638.73,633.77,638.73,630.38,633.77,633.77,"Jul 22, 1996"
643.51,638.73,643.51,635.50,638.73,638.73,"Jul 19, 1996"
634.07,643.56,644.44,633.29,643.56,643.56,"Jul 18, 1996"
628.37,634.07,636.61,628.37,634.07,634.07,"Jul 17, 1996"
629.80,628.37,631.99,605.88,628.37,628.37,"Jul 16, 1996"
646.19,629.80,646.19,629.69,629.80,629.80,"Jul 15, 1996"
645.67,646.19,647.64,640.21,646.19,646.19,"Jul 12, 1996"
656.06,645.67,656.06,639.52,645.67,645.67,"Jul 11, 1996"
654.75,656.06,656.27,648.39,656.06,656.06,"Jul 10, 1996"
652.54,654.75,656.60,652.54,654.75,654.75,"Jul 09, 1996"
657.44,652.54,657.65,651.13,652.54,652.54,"Jul 08, 1996"
672.40,657.44,672.40,657.41,657.44,657.44,"Jul 05, 1996"
673.61,672.40,673.64,670.21,672.40,672.40,"Jul 03, 1996"
675.88,673.61,675.88,672.55,673.61,673.61,"Jul 02, 1996"
670.63,675.88,675.88,670.63,675.88,675.88,"Jul 01, 1996"
668.55,670.63,672.68,668.55,670.63,670.63,"Jun 28, 1996"
664.39,668.55,668.90,661.56,668.55,668.55,"Jun 27, 1996"
668.48,664.39,668.49,663.67,664.39,664.39,"Jun 26, 1996"
668.85,668.48,670.65,667.29,668.48,668.48,"Jun 25, 1996"
666.84,668.85,671.07,666.84,668.85,668.85,"Jun 24, 1996"
662.10,666.84,666.84,662.10,666.84,666.84,"Jun 21, 1996"
661.96,662.10,664.96,658.75,662.10,662.10,"Jun 20, 1996"
662.06,661.96,665.62,661.21,661.96,661.96,"Jun 19, 1996"
665.16,662.06,666.36,661.34,662.06,662.06,"Jun 18, 1996"
665.85,665.16,668.27,664.09,665.16,665.16,"Jun 17, 1996"
667.92,665.85,668.40,664.35,665.85,665.85,"Jun 14, 1996"
669.04,667.92,670.54,665.49,667.92,667.92,"Jun 13, 1996"
670.97,669.04,673.67,668.77,669.04,669.04,"Jun 12, 1996"
672.16,670.97,676.72,669.94,670.97,670.97,"Jun 11, 1996"
673.31,672.16,673.61,670.15,672.16,672.16,"Jun 10, 1996"
673.03,673.31,673.31,662.48,673.31,673.31,"Jun 07, 1996"
678.44,673.03,680.32,673.02,673.03,673.03,"Jun 06, 1996"
672.56,678.44,678.45,672.09,678.44,678.44,"Jun 05, 1996"
667.68,672.56,672.60,667.68,672.56,672.56,"Jun 04, 1996"
669.12,667.68,669.12,665.19,667.68,667.68,"Jun 03, 1996"
671.70,669.12,673.46,667.00,669.12,669.12,"May 31, 1996"
667.93,671.70,673.51,664.56,671.70,671.70,"May 30, 1996"
672.23,667.93,673.73,666.09,667.93,667.93,"May 29, 1996"
678.51,672.23,679.98,671.52,672.23,672.23,"May 28, 1996"
676.00,678.51,679.72,676.00,678.51,678.51,"May 24, 1996"
678.42,676.00,681.10,673.45,676.00,676.00,"May 23, 1996"
672.76,678.42,678.42,671.23,678.42,678.42,"May 22, 1996"
673.15,672.76,675.56,672.26,672.76,672.76,"May 21, 1996"
668.91,673.15,673.66,667.64,673.15,673.15,"May 20, 1996"
664.85,668.91,669.84,664.85,668.91,668.91,"May 17, 1996"
665.42,664.85,667.11,662.79,664.85,664.85,"May 16, 1996"
665.60,665.42,669.82,664.46,665.42,665.42,"May 15, 1996"
661.51,665.60,666.96,661.51,665.60,665.60,"May 14, 1996"
652.09,661.51,662.16,652.09,661.51,661.51,"May 13, 1996"
645.44,652.09,653.00,645.44,652.09,652.09,"May 10, 1996"
644.77,645.44,647.95,643.18,645.44,645.44,"May 09, 1996"
638.26,644.77,644.79,630.07,644.77,644.77,"May 08, 1996"
640.81,638.26,641.40,636.96,638.26,638.26,"May 07, 1996"
641.63,640.81,644.64,636.19,640.81,640.81,"May 06, 1996"
643.38,641.63,648.45,640.23,641.63,641.63,"May 03, 1996"
654.58,643.38,654.58,642.13,643.38,643.38,"May 02, 1996"
654.17,654.58,656.44,652.26,654.58,654.58,"May 01, 1996"
654.16,654.17,654.59,651.05,654.17,654.17,"Apr 30, 1996"
653.46,654.16,654.71,651.60,654.16,654.16,"Apr 29, 1996"
652.87,653.46,656.43,651.96,653.46,653.46,"Apr 26, 1996"
650.17,652.87,654.18,647.06,652.87,652.87,"Apr 25, 1996"
651.58,650.17,653.37,648.25,650.17,650.17,"Apr 24, 1996"
647.89,651.58,651.59,647.70,651.58,651.58,"Apr 23, 1996"
645.07,647.89,650.91,645.07,647.89,647.89,"Apr 22, 1996"
643.61,645.07,647.32,643.61,645.07,645.07,"Apr 19, 1996"
641.61,643.61,644.66,640.76,643.61,643.61,"Apr 18, 1996"
645.00,641.61,645.00,638.71,641.61,641.61,"Apr 17, 1996"
642.49,645.00,645.57,642.15,645.00,645.00,"Apr 16, 1996"
636.71,642.49,642.49,636.71,642.49,642.49,"Apr 15, 1996"
631.18,636.71,637.14,631.18,636.71,636.71,"Apr 12, 1996"
633.50,631.18,635.26,624.14,631.18,631.18,"Apr 11, 1996"
642.19,633.50,642.78,631.76,633.50,633.50,"Apr 10, 1996"
644.24,642.19,646.33,640.84,642.19,642.19,"Apr 09, 1996"
655.86,644.24,655.86,638.04,644.24,644.24,"Apr 08, 1996"
655.88,655.86,656.68,654.89,655.86,655.86,"Apr 04, 1996"
655.26,655.88,655.89,651.81,655.88,655.88,"Apr 03, 1996"
653.73,655.26,655.27,652.81,655.26,655.26,"Apr 02, 1996"
645.50,653.73,653.87,645.50,653.73,653.73,"Apr 01, 1996"
648.94,645.50,650.96,644.89,645.50,645.50,"Mar 29, 1996"
648.91,648.94,649.58,646.36,648.94,648.94,"Mar 28, 1996"
652.97,648.91,653.94,647.60,648.91,648.91,"Mar 27, 1996"
650.04,652.97,654.31,648.15,652.97,652.97,"Mar 26, 1996"
650.62,650.04,655.50,648.82,650.04,650.04,"Mar 25, 1996"
649.19,650.62,652.08,649.19,650.62,650.62,"Mar 22, 1996"
649.98,649.19,651.54,648.10,649.19,649.19,"Mar 21, 1996"
651.69,649.98,653.13,645.57,649.98,649.98,"Mar 20, 1996"
652.65,651.69,656.18,649.80,651.69,651.69,"Mar 19, 1996"
641.43,652.65,652.65,641.43,652.65,652.65,"Mar 18, 1996"
640.87,641.43,642.87,638.35,641.43,641.43,"Mar 15, 1996"
638.55,640.87,644.17,638.55,640.87,640.87,"Mar 14, 1996"
637.09,638.55,640.52,635.19,638.55,638.55,"Mar 13, 1996"
640.02,637.09,640.02,628.82,637.09,637.09,"Mar 12, 1996"
633.50,640.02,640.41,629.95,640.02,640.02,"Mar 11, 1996"
653.65,633.50,653.65,627.63,633.50,633.50,"Mar 08, 1996"
652.00,653.65,653.65,649.54,653.65,653.65,"Mar 07, 1996"
655.79,652.00,656.97,651.61,652.00,652.00,"Mar 06, 1996"
650.81,655.79,655.80,648.77,655.79,655.79,"Mar 05, 1996"
644.37,650.81,653.54,644.37,650.81,650.81,"Mar 04, 1996"
640.43,644.37,644.38,635.00,644.37,644.37,"Mar 01, 1996"
644.75,640.43,646.95,639.01,640.43,640.43,"Feb 29, 1996"
647.24,644.75,654.39,643.99,644.75,644.75,"Feb 28, 1996"
650.46,647.24,650.62,643.87,647.24,647.24,"Feb 27, 1996"
659.08,650.46,659.08,650.16,650.46,650.46,"Feb 26, 1996"
658.86,659.08,663.00,652.25,659.08,659.08,"Feb 23, 1996"
648.10,658.86,659.75,648.10,658.86,658.86,"Feb 22, 1996"
640.65,648.10,648.11,640.65,648.10,648.10,"Feb 21, 1996"
647.98,640.65,647.98,638.79,640.65,640.65,"Feb 20, 1996"
651.32,647.98,651.42,646.99,647.98,647.98,"Feb 16, 1996"
655.58,651.32,656.84,651.15,651.32,651.32,"Feb 15, 1996"
660.51,655.58,661.53,654.36,655.58,655.58,"Feb 14, 1996"
661.45,660.51,664.23,657.92,660.51,660.51,"Feb 13, 1996"
656.37,661.45,662.95,656.34,661.45,661.45,"Feb 12, 1996"
656.07,656.37,661.08,653.64,656.37,656.37,"Feb 09, 1996"
649.93,656.07,656.54,647.93,656.07,656.07,"Feb 08, 1996"
646.33,649.93,649.93,645.59,649.93,649.93,"Feb 07, 1996"
641.43,646.33,646.67,639.68,646.33,646.33,"Feb 06, 1996"
635.84,641.43,641.43,633.71,641.43,641.43,"Feb 05, 1996"
638.46,635.84,639.26,634.29,635.84,635.84,"Feb 02, 1996"
636.02,638.46,638.46,634.54,638.46,638.46,"Feb 01, 1996"
630.15,636.02,636.18,629.48,636.02,636.02,"Jan 31, 1996"
624.22,630.15,630.29,624.22,630.15,630.15,"Jan 30, 1996"
621.62,624.22,624.22,621.42,624.22,624.22,"Jan 29, 1996"
617.03,621.62,621.70,615.26,621.62,621.62,"Jan 26, 1996"
619.96,617.03,620.15,616.62,617.03,617.03,"Jan 25, 1996"
612.79,619.96,619.96,612.79,619.96,619.96,"Jan 24, 1996"
613.40,612.79,613.40,610.65,612.79,612.79,"Jan 23, 1996"
611.83,613.40,613.45,610.95,613.40,613.40,"Jan 22, 1996"
608.24,611.83,612.92,606.76,611.83,611.83,"Jan 19, 1996"
606.37,608.24,608.27,604.12,608.24,608.24,"Jan 18, 1996"
608.44,606.37,609.93,604.70,606.37,606.37,"Jan 17, 1996"
599.82,608.44,608.44,599.05,608.44,608.44,"Jan 16, 1996"
601.81,599.82,603.43,598.47,599.82,599.82,"Jan 15, 1996"
602.69,601.81,604.80,597.46,601.81,601.81,"Jan 12, 1996"
598.48,602.69,602.71,597.54,602.69,602.69,"Jan 11, 1996"
609.45,598.48,609.45,597.29,598.48,598.48,"Jan 10, 1996"
618.46,609.45,619.15,608.21,609.45,609.45,"Jan 09, 1996"
616.71,618.46,618.46,616.49,618.46,618.46,"Jan 08, 1996"
617.70,616.71,617.70,612.02,616.71,616.71,"Jan 05, 1996"
621.32,617.70,624.49,613.96,617.70,617.70,"Jan 04, 1996"
620.73,621.32,623.25,619.56,621.32,621.32,"Jan 03, 1996"
615.93,620.73,620.74,613.17,620.73,620.73,"Jan 02, 1996"
614.12,615.93,615.93,612.36,615.93,615.93,"Dec 29, 1995"
614.53,614.12,615.50,612.40,614.12,614.12,"Dec 28, 1995"
614.30,614.53,615.73,613.75,614.53,614.53,"Dec 27, 1995"
611.96,614.30,614.50,611.96,614.30,614.30,"Dec 26, 1995"
610.49,611.95,613.50,610.45,611.95,611.95,"Dec 22, 1995"
605.94,610.49,610.52,605.94,610.49,610.49,"Dec 21, 1995"
611.93,605.94,614.27,605.93,605.94,605.94,"Dec 20, 1995"
606.81,611.93,611.94,605.05,611.93,611.93,"Dec 19, 1995"
616.34,606.81,616.34,606.13,606.81,606.81,"Dec 18, 1995"
616.92,616.34,617.72,614.46,616.34,616.34,"Dec 15, 1995"
621.69,616.92,622.88,616.13,616.92,616.92,"Dec 14, 1995"
618.78,621.69,622.02,618.27,621.69,621.69,"Dec 13, 1995"
619.52,618.78,619.55,617.68,618.78,618.78,"Dec 12, 1995"
617.48,619.52,620.90,617.14,619.52,619.52,"Dec 11, 1995"
616.17,617.48,617.82,614.32,617.48,617.48,"Dec 08, 1995"
620.18,616.17,620.19,615.21,616.17,616.17,"Dec 07, 1995"
617.68,620.18,621.11,616.69,620.18,620.18,"Dec 06, 1995"
613.68,617.68,618.48,613.14,617.68,617.68,"Dec 05, 1995"
606.98,613.68,613.83,606.84,613.68,613.68,"Dec 04, 1995"
605.37,606.98,608.11,605.37,606.98,606.98,"Dec 01, 1995"
607.64,605.37,608.69,605.37,605.37,605.37,"Nov 30, 1995"
606.45,607.64,607.66,605.47,607.64,607.64,"Nov 29, 1995"
601.32,606.45,606.45,599.02,606.45,606.45,"Nov 28, 1995"
599.97,601.32,603.35,599.97,601.32,601.32,"Nov 27, 1995"
598.40,599.97,600.24,598.40,599.97,599.97,"Nov 24, 1995"
600.24,598.40,600.71,598.40,598.40,598.40,"Nov 22, 1995"
596.85,600.24,600.28,595.42,600.24,600.24,"Nov 21, 1995"
600.07,596.85,600.40,596.17,596.85,596.85,"Nov 20, 1995"
597.34,600.07,600.14,597.30,600.07,600.07,"Nov 17, 1995"
593.96,597.34,597.91,593.52,597.34,597.34,"Nov 16, 1995"
589.29,593.96,593.97,588.36,593.96,593.96,"Nov 15, 1995"
592.30,589.29,592.30,588.98,589.29,589.29,"Nov 14, 1995"
592.72,592.30,593.72,590.58,592.30,592.30,"Nov 13, 1995"
593.26,592.72,593.26,590.39,592.72,592.72,"Nov 10, 1995"
591.71,593.26,593.90,590.89,593.26,593.26,"Nov 09, 1995"
586.32,591.71,591.71,586.32,591.71,591.71,"Nov 08, 1995"
588.46,586.32,588.46,584.24,586.32,586.32,"Nov 07, 1995"
590.57,588.46,590.64,588.31,588.46,588.46,"Nov 06, 1995"
589.72,590.57,590.57,588.65,590.57,590.57,"Nov 03, 1995"
584.22,589.72,589.72,584.22,589.72,589.72,"Nov 02, 1995"
581.50,584.22,584.24,581.04,584.22,584.22,"Nov 01, 1995"
583.25,581.50,586.71,581.50,581.50,581.50,"Oct 31, 1995"
579.70,583.25,583.79,579.70,583.25,583.25,"Oct 30, 1995"
576.72,579.70,579.71,573.21,579.70,579.70,"Oct 27, 1995"
582.47,576.72,582.63,572.53,576.72,576.72,"Oct 26, 1995"
586.54,582.47,587.19,581.41,582.47,582.47,"Oct 25, 1995"
585.06,586.54,587.31,584.75,586.54,586.54,"Oct 24, 1995"
587.46,585.06,587.46,583.73,585.06,585.06,"Oct 23, 1995"
590.65,587.46,590.66,586.78,587.46,587.46,"Oct 20, 1995"
587.44,590.65,590.66,586.34,590.65,590.65,"Oct 19, 1995"
586.78,587.44,589.77,586.27,587.44,587.44,"Oct 18, 1995"
583.03,586.78,586.78,581.90,586.78,586.78,"Oct 17, 1995"
584.50,583.03,584.86,582.63,583.03,583.03,"Oct 16, 1995"
583.10,584.50,587.39,583.10,584.50,584.50,"Oct 13, 1995"
579.46,583.10,583.12,579.46,583.10,583.10,"Oct 12, 1995"
577.52,579.46,579.52,577.08,579.46,579.46,"Oct 11, 1995"
578.37,577.52,578.37,571.55,577.52,577.52,"Oct 10, 1995"
582.49,578.37,582.49,576.35,578.37,578.37,"Oct 09, 1995"
